ds,yhat,yhat_lower,yhat_upper
2019-11-03,38.06673449453002,31.15697272624797,44.97511663484469
2019-11-10,42.10083329890801,35.05093178993852,48.66967345788432
2019-11-17,47.0796478375594,40.34450924321106,54.06608562263456
2019-11-24,48.82438116148984,42.105441009539625,55.70081623324364
2019-12-01,46.80061447305769,40.04416306978192,53.03952684428923
2019-12-08,45.071621610501005,38.38019130646055,52.24812853986351
2019-12-15,47.79495780783727,40.85922393647983,54.68570571929053
2019-12-22,54.33294667285944,47.203580007540445,61.05268084952792
2019-12-29,59.717830126392,52.43873847994292,66.55399445100684
2020-01-05,60.015662461859904,52.44729251003304,66.86499750929188
2020-01-12,56.426542793750805,49.92763635112475,63.30390007258272
2020-01-19,53.55783069274136,46.66759006364039,60.48418262515698
2020-01-26,54.19472506511341,46.97112916276397,61.06807038340568
2020-02-02,56.75236074576526,49.58522622087615,63.89254370947583
2020-02-09,57.99030856715741,51.06036754434287,65.71542178093881
2020-02-16,57.19247973227597,50.24881705968775,64.04834174209309
2020-02-23,56.656289528689605,50.21079345217469,63.65198002109808
2020-03-01,58.29492329093294,51.2042065784712,64.60386925730889
2020-03-08,60.96891548733237,53.992393600571305,67.7165775731735
2020-03-15,61.91830379323053,55.443513061773466,68.80655188325954
2020-03-22,60.28057633753553,53.569958753038506,67.72051349591476
2020-03-29,58.12675352913723,51.184848059304414,65.15447944718612
2020-04-05,57.80160523518432,51.421097805938,64.99315117073864
2020-04-12,59.09605634900036,52.28648573349251,66.91368484954262
2020-04-19,59.82457035982527,53.038977378700096,66.54124777682601
2020-04-26,58.85973711946514,51.60099347173387,65.9394378882102
2020-05-03,57.55444668755449,50.48290118910455,64.4748399756548
2020-05-10,57.7376079224736,50.83595633804126,64.49087059193504
2020-05-17,59.03690311217952,52.198668699672986,66.35125490649632
2020-05-24,59.16586910835593,52.66810825398349,66.05995481343304
2020-05-31,56.89373049201907,49.310847799455686,63.85094092278423
2020-06-07,53.83661086533283,46.64252528655378,60.783329876580495
2020-06-14,52.64578976416271,45.98844638182942,59.22233778992717
2020-06-21,53.78164584897563,46.96577867804762,61.12350631385397
2020-06-28,54.90767813360016,47.61209114754095,61.72659027382096
2020-07-05,53.65560246039789,47.24116148662726,60.450066804277455
2020-07-12,50.31975504579935,43.21435185250144,57.94567418083868
2020-07-19,47.25163350630815,40.33932361478736,53.97650885502641
2020-07-26,45.9452878416223,38.6523795170185,53.23397626693003
2020-08-02,45.560289451369634,39.02196333154565,52.45451937946703
2020-08-09,44.51060428352047,37.55849058028622,51.6824685914487
2020-08-16,42.71677271356671,35.43712227483736,49.73137031004399
2020-08-23,41.481157529465975,34.42118149570354,48.46774951395909
2020-08-30,41.37130317141879,34.439317914631495,48.52102857472034
2020-09-06,41.252673771688464,34.676165941025545,48.55485001757694
2020-09-13,39.95056975403944,32.957757942437226,47.46178592752967
2020-09-20,38.22116575624446,30.88495938188724,44.35548852645927
2020-09-27,38.05062229185255,30.506441398509388,45.01264281555864
2020-10-04,39.90260339585758,33.07598913210798,46.745674556410535
2020-10-11,41.63484758986925,34.55922816669802,48.61053379065162
2020-10-18,40.97444092105259,34.0761768576982,47.97590212363144
2020-10-25,38.70035797327302,32.12077650459563,45.61243825667752
2020-11-01,38.25238649671354,31.9356368638364,45.14941758394582
2020-11-08,41.70148537812876,34.50609237788511,48.244354231319285
2020-11-15,46.85142228556671,39.80910080484306,54.23356807040553
2020-11-22,49.36620643801622,42.05793044405615,56.20384871578037
2020-11-29,47.814629946568175,40.8257347740577,54.45333405379457
2020-12-06,45.64910303703628,39.33769932522068,52.76365190737231
2020-12-13,47.45276346222813,40.495193664992215,54.17816576467834
2020-12-20,53.60442454738851,46.07074425682104,60.09097791819118
2020-12-27,59.593759218209854,52.81910916147774,66.40610836300313
2021-01-03,60.873365027948815,53.81821458355215,68.15333508799621
2021-01-10,57.673737960673655,50.39202402108167,64.79276907198275
2021-01-17,54.35554953814611,47.31251292137112,61.28726677430398
2021-01-24,54.36590756209527,47.63673192683903,61.43267952793283
2021-01-31,56.83382352250709,50.04289986449621,63.97606484430148
2021-02-07,58.46905055759851,50.94984929782501,65.31174264245682
2021-02-14,57.92143758855843,50.79990375457966,64.55959060733498
2021-02-21,57.133275583559815,50.00700505622842,64.16020209764368
2021-02-28,58.37307113812004,51.45279060483665,65.64228868135778
2021-03-07,61.06500199308435,54.040966548143416,67.57197439333535
2021-03-14,62.478263881360746,55.420036854623554,69.15696801279994
2021-03-21,61.21611427215292,53.93104997137279,68.2185257091832
2021-03-28,58.94086652137042,52.0019786181522,65.95910672456574
2021-04-04,58.214952561389765,51.34265668882235,64.9862850207757
2021-04-11,59.359358804549935,51.9545001619799,66.64971782003762
2021-04-18,60.34069444001009,53.39426863706283,67.08969207600948
2021-04-25,59.64119887483788,52.77412350550104,66.61293076958448
2021-05-02,58.23276515573619,51.44851807520328,65.20916927867647
2021-05-09,58.09511255056316,50.822909216959786,65.07558338622052
2021-05-16,59.33961957910855,52.39486368414136,65.86631676368344
2021-05-23,59.84009104539978,52.91364323710044,67.15314633316123
2021-05-30,57.95679425611887,51.07859461781519,64.66062708263541
2021-06-06,54.82908147143671,47.90213780943664,61.19720154408368
2021-06-13,53.1767925796469,46.31496356330369,60.0128256158178
2021-06-20,54.01068708694032,46.80788053336857,61.036008235416325
2021-06-27,55.35938973168644,47.739246955145,62.07729834953325
2021-07-04,54.60137971557714,48.021195913426936,61.99262417513876
2021-07-11,51.48996585524429,44.59663579758722,58.47217303109112
2021-07-18,48.2024878802937,41.17856517502061,54.71942382877352
2021-07-25,46.58157133867164,38.98469184870012,53.62199358606035
2021-08-01,46.1631715759228,39.2265373162283,53.77711877645942
2021-08-08,45.29778552858317,38.41771150332866,51.89045613967216
2021-08-15,43.5574233127862,36.46823018093839,50.32815919989364
2021-08-22,42.13136184265869,35.452972558391345,49.40018059399247
2021-08-29,41.8635585741999,34.94597588845546,48.744792986671385
2021-09-05,41.86592588710374,34.93580330440098,49.46779476383429
2021-09-12,40.78563810901762,33.76306836118464,47.6038841199693
2021-09-19,38.98937784206824,31.89285700872466,45.93978735723604
2021-09-26,38.42828910864083,31.7225339260441,45.15526141377447
2021-10-03,40.015384710489386,32.80575736333371,47.27135533100597
2021-10-10,41.98313142047249,35.215277455845886,49.246315651787526
2021-10-17,41.80391310102114,35.36420952643037,49.41668721182664
2021-10-24,39.60123016088416,32.90548033327759,46.30952855807155
2021-10-31,38.57541378552334,31.54542040152311,45.57207285196544
2021-11-07,41.36314668382185,34.07414913377417,48.76863679906422
2021-11-14,46.530424966692735,39.392511273515225,53.80732384621762
2021-11-21,49.76337508215974,43.12843027732029,56.86640297096708
2021-11-28,48.8054723650713,41.78575535870405,55.691952377281446
2021-12-05,46.36592181732533,39.01714808941551,53.63632714725969
2021-12-12,47.26412824413136,40.414406864388255,54.30434228529255
2021-12-19,52.87079718443852,45.8827208870313,60.10721132943293
2021-12-26,59.30490181199514,52.08722708669542,66.6126711124784
2022-01-02,61.57576987135776,54.80314536729064,68.04939153607359
2022-01-09,58.92023086784012,52.08518063075374,66.51109026363154
2022-01-16,55.27277767383916,48.12174281856412,61.94511177228866
2022-01-23,54.62269580619702,47.93906198061333,61.5374540574757
2022-01-30,56.88242191825296,49.71020669192153,63.63176425494804
2022-02-06,58.867865689101954,51.34013183511309,65.68386233338633
2022-02-13,58.64182493507754,51.95285733289735,65.33830613650909
2022-02-20,57.683924517187805,50.70924184964913,64.88970409522372
2022-02-27,58.50426642785938,51.83885638189902,65.85754976465037
2022-03-06,61.11610510401674,54.28236747036554,68.0594566319819
2022-03-13,62.94336286440138,55.78257897044376,69.98711385519486
2022-03-20,62.11662075311004,55.13443418171969,69.14306518918656
2022-03-27,59.81147186486214,53.13913252328916,66.55598036520676
2022-04-03,58.695284002522506,51.66071962955815,65.60800686892232
2022-04-10,59.61573370018849,52.4524612160508,66.9698061008673
2022-04-17,60.795309473920334,53.21989815657662,67.70439339629296
2022-04-24,60.39685636102149,53.42264425502248,66.98843512866198
2022-05-01,58.957502359470496,51.68981512500788,66.70851483488114
2022-05-08,58.50379310678534,51.31291655607085,65.36280569699146
2022-05-15,59.617179161966845,52.82337623729518,66.44400519001422
2022-05-22,60.42964553234008,53.506920425632885,67.3543201295646
2022-05-29,58.97520687268015,51.7931805107873,66.34304280207688
2022-06-05,55.87386201752323,48.780508509990376,62.9622778662088
2022-06-12,53.79629135691648,46.81522362450872,60.62864098388789
2022-06-19,54.25810446310709,47.09699857685727,61.12575788469964
2022-06-26,55.73652723648193,48.66369909335179,62.93043886607744
2022-07-03,55.46467872050868,48.82996911536841,62.49902556456106
2022-07-10,52.65578616440903,45.20119579421701,59.453494083996695
2022-07-17,49.21376638126206,42.40121312644756,56.24827508526134
2022-07-24,47.25979185279885,40.63397090205582,54.37420033636564
2022-07-31,46.74775909213378,40.01420683210523,53.41986933208472
2022-08-07,46.05186562967339,39.0456841196775,53.24092747397181
2022-08-14,44.40924229160173,37.75061023057778,51.25512190865689
2022-08-21,42.82413583175312,35.783677559571245,50.01481926151795
2022-08-28,42.36604817527161,35.898520323147494,49.38665937178434
2022-09-04,42.43922312954589,35.57024484571376,49.803793280834746
2022-09-11,41.59268835612522,34.31814430404146,48.972781312238375
2022-09-18,39.80003747683477,32.78465415173679,46.41109802722242
2022-09-25,38.88289571712166,31.687485869777817,45.598640665519234
2022-10-02,40.142944466350926,32.91694436749887,47.05085786889248
2022-10-09,42.25488325402961,35.48097642130988,49.18611524456841
2022-10-16,42.559187457608566,35.9570726198444,49.86521106629674
2022-10-23,40.54109160106196,33.39626344769871,47.72681024218885
2022-10-30,39.032500514070506,31.963477553808385,46.151194756252494
2022-11-06,41.109711571834666,33.70292724964382,48.01358562640161
2022-11-13,46.14162627168264,39.2682925289495,52.75911360176119
2022-11-20,50.01169742210069,42.98858697750688,56.751418776925206
2022-11-27,49.74247996145994,42.83113163953139,56.8180905824749
2022-12-04,47.19961955688532,40.18172455483036,54.3143664225831
2022-12-11,47.24165151463631,40.4896645183249,54.03039104999605
2022-12-18,52.16690635213804,45.376673202754944,58.78353588744816
2022-12-25,58.87034982303484,52.27365767438551,65.80815034569547
2023-01-01,62.106850172516886,55.62555832535899,69.23761455180758
2023-01-02,62.11226543205657,55.24998684159892,69.3608864343356
2023-01-03,62.00630215817719,55.169339729435215,68.66529162216324
2023-01-04,61.79632016745138,55.098064935150106,69.20877973545593
2023-01-05,61.49190365278383,54.67462416347091,69.00905452192546
2023-01-06,61.10458829715695,54.01943412810127,67.77384877207767
2023-01-07,60.64754127097053,53.15950951806107,67.31088881171772
2023-01-08,60.135203137454,52.14572723427179,66.63712020447669
2023-01-09,59.58290165054476,52.48117593853458,66.35202753695107
2023-01-10,59.0064481078705,52.20428924339559,65.91387654089299
2023-01-11,58.42172730071664,51.22193506586614,65.82843834757918
2023-01-12,57.84429217428912,50.41909712872177,64.83816484023218
2023-01-13,57.28897407509279,50.84726586368716,64.68239466923467
2023-01-14,56.769518926173504,49.76841881270733,63.890720024535376
2023-01-15,56.29825885235969,49.31582695435712,63.05202841881187
2023-01-16,55.885827701160736,48.403903847568685,62.48793743047279
2023-01-17,55.54092760259042,48.74273676494647,62.06453516246847
2023-01-18,55.27015222079413,48.35478820217642,62.66078955701883
2023-01-19,55.07787071543136,48.24949004098293,61.9791167875954
2023-01-20,54.9661746980616,47.33468550087546,61.9800679523044
2023-01-21,54.93488868792324,48.033138451113714,61.94352233434652
