ds,yhat,yhat_lower,yhat_upper
2020-06-07,53.83661086533283,46.812924719316925,61.40622005175233
2020-06-14,52.64578976416271,45.74297709070637,59.73175941616753
2020-06-21,53.78164584897563,46.58542514239394,60.49006674996035
2020-06-28,54.90767813360016,47.95044677012019,61.5864746945615
2020-07-05,53.65560246039789,46.492099582342405,60.4494075625529
2020-07-12,50.31975504579935,43.52930540970864,57.85591182195538
2020-07-19,47.25163350630815,40.078846277507225,54.63671235556507
2020-07-26,45.9452878416223,38.18472251062458,52.7873054953267
2020-08-02,45.560289451369634,38.56215451251139,52.80892583037475
2020-08-09,44.51060428352047,37.80367604194373,51.32727285459586
2020-08-16,42.71677271356671,35.28508864494615,49.5011219392269
2020-08-23,41.481157529465975,33.82314446102505,48.4960584949857
2020-08-30,41.37130317141879,34.19764896498131,48.30768949479701
2020-09-06,41.252673771688464,33.83431829867608,48.334124068824686
2020-09-13,39.95056975403944,32.995997977003874,46.94985017729962
2020-09-20,38.22116575624446,31.349245015886343,45.57018946536162
2020-09-27,38.05062229185255,30.941385739677376,44.80301385687262
2020-10-04,39.90260339585758,33.38226550112029,46.61539126961544
2020-10-11,41.63484758986925,34.64143425956455,48.76186073900481
2020-10-18,40.97444092105259,34.28290383828571,48.12124578515682
2020-10-25,38.70035797327302,31.772367154278797,45.02895001752217
2020-11-01,38.25238649671354,31.471668219438303,45.611405535116326
2020-11-08,41.70148537812876,34.571334485681646,48.96177611083343
2020-11-15,46.85142228556671,39.76853515208774,53.51385587473997
2020-11-22,49.36620643801622,42.23380708733465,56.864576729453184
2020-11-29,47.814629946568175,40.85720000555308,54.49104273329956
2020-12-06,45.64910303703628,38.24798541225406,52.50631130023076
2020-12-13,47.45276346222813,40.91067279239582,54.54503295636943
2020-12-20,53.60442454738851,46.130440313561,60.31992354628518
2020-12-27,59.593759218209854,52.5227896759847,66.35016798942979
2021-01-03,60.873365027948815,53.71546035596415,68.33112298101432
2021-01-10,57.673737960673655,50.79950262251042,64.79299240039971
2021-01-17,54.35554953814611,47.12595456000317,61.62242731829707
2021-01-24,54.36590756209527,47.27759827678135,61.33637062440548
2021-01-31,56.83382352250709,50.395401625242144,63.82068912994104
2021-02-07,58.46905055759851,51.22418105704711,65.27997961556227
2021-02-14,57.92143758855843,50.84179265217428,64.79540180091763
2021-02-21,57.133275583559815,50.18053568569023,63.69681634578638
2021-02-28,58.37307113812004,51.04059477188539,65.31000588821956
2021-03-07,61.06500199308435,53.82383676161833,68.23488127506904
2021-03-14,62.478263881360746,55.8267378117209,69.2362142306315
2021-03-21,61.21611427215292,54.8436484202544,68.13950131398649
2021-03-28,58.94086652137042,51.50149002606972,65.45090129408219
2021-04-04,58.214952561389765,51.7351370638915,65.53062892945796
2021-04-11,59.359358804549935,52.07255413424667,66.20016171249283
2021-04-18,60.34069444001009,53.2393950221922,66.75741179097693
2021-04-25,59.64119887483788,52.76051804465779,66.24840665629745
2021-05-02,58.23276515573619,51.24768859039852,65.15734339215962
2021-05-09,58.09511255056316,52.08443665694421,64.77275916522186
2021-05-16,59.33961957910855,52.142844444562094,66.87349524061783
2021-05-23,59.84009104539978,52.822322776646594,67.2286401314779
2021-05-30,57.95679425611887,51.05715197906345,65.26996577101305
2021-06-06,54.82908147143671,48.075868963990985,61.97822493593357
2021-06-13,53.1767925796469,46.54651005098163,60.51255086504194
2021-06-20,54.01068708694032,47.73283742964038,61.66369767284274
2021-06-27,55.35938973168644,48.69644717884159,62.38176823921587
2021-07-04,54.60137971557714,47.361892523366265,61.58656047098626
2021-07-11,51.48996585524429,44.65695502417463,58.3900078369312
2021-07-18,48.2024878802937,41.01108964968676,55.404814258557714
2021-07-25,46.58157133867164,38.997653966465016,53.65086226815874
2021-08-01,46.1631715759228,38.9015179182516,52.90930157987483
2021-08-08,45.29778552858317,38.57494667013232,53.08170370149176
2021-08-15,43.5574233127862,36.11298689434384,50.21040093619072
2021-08-22,42.13136184265869,34.812448132806914,48.72460923485627
2021-08-29,41.8635585741999,35.09229967446621,48.67598662865791
2021-09-05,41.86592588710374,34.569072191613614,48.67878741919846
2021-09-12,40.78563810901762,33.76236922455268,47.53964410635266
2021-09-19,38.98937784206824,31.65509106951556,45.85280137796578
2021-09-26,38.42828910864083,31.35682651569358,45.471803487338455
2021-10-03,40.015384710489386,33.01418608620155,46.97354867375333
2021-10-10,41.98313142047249,34.86678198727801,49.2066298711552
2021-10-17,41.80391310102114,34.28649004538989,48.49490910140137
2021-10-24,39.60123016088416,32.6954833631962,46.19248636918591
2021-10-31,38.57541378552334,31.74151352481847,45.05853827813851
2021-11-07,41.36314668382185,34.784812187096506,48.183848433944654
2021-11-14,46.530424966692735,40.16130245039699,53.65546080189288
2021-11-21,49.76337508215974,42.83632689669575,56.97716098724472
2021-11-28,48.8054723650713,41.611701059594296,55.48901748198349
2021-12-05,46.36592181732533,39.40516683426644,53.08955136169106
2021-12-12,47.26412824413136,40.55887482181036,54.3073751073109
2021-12-19,52.87079718443852,45.72193940662951,59.654069615662905
2021-12-26,59.30490181199514,52.265170901819424,66.75562522033886
2022-01-02,61.57576987135776,54.93823418433384,68.61612019642278
2022-01-09,58.92023086784012,52.14987764390607,65.59953205140367
2022-01-16,55.27277767383916,48.79288225996475,62.508121098745335
2022-01-23,54.62269580619702,47.83356209556447,61.353470429360186
2022-01-30,56.88242191825296,49.65623604964288,63.9158080558033
2022-02-06,58.867865689101954,52.04063218455438,65.82614175058585
2022-02-13,58.64182493507754,51.79707925281544,65.62621931369809
2022-02-20,57.683924517187805,50.617175398913815,64.46204513529165
2022-02-27,58.50426642785938,51.41887897829856,65.294994301861
2022-03-06,61.11610510401674,54.19153854049205,67.74821859452464
2022-03-13,62.94336286440138,56.263609890249015,69.99796284799014
2022-03-20,62.11662075311004,55.75944370528635,69.66221718711441
2022-03-27,59.81147186486214,52.86545563525854,67.19350312294219
2022-04-03,58.695284002522506,51.6318673711782,65.84158473661293
2022-04-10,59.61573370018849,53.10747764878952,67.28568368914242
2022-04-17,60.795309473920334,54.25475590953148,67.62858307613816
2022-04-24,60.39685636102149,53.57963746975178,67.10365671014584
2022-05-01,58.957502359470496,51.586006372582375,65.63272698427151
2022-05-08,58.50379310678534,51.30096091312007,65.44289487015513
2022-05-15,59.617179161966845,52.46941787297071,66.04584684250143
2022-05-22,60.42964553234008,53.27813182114237,67.30416849238526
2022-05-29,58.97520687268015,51.814703910316005,65.7925367564282
2022-06-05,55.87386201752323,49.56707255345857,62.571150664866494
2022-06-12,53.79629135691648,47.03413374868194,61.09818158259377
2022-06-19,54.25810446310709,47.50763275589719,61.39904025892962
2022-06-26,55.73652723648193,48.96655856832176,62.47565891722933
2022-07-03,55.46467872050868,48.37341680568832,62.46668405177686
2022-07-10,52.65578616440903,45.1481968236763,59.749305457362105
2022-07-17,49.21376638126206,42.48398312727648,55.73671939781445
2022-07-24,47.25979185279885,40.15971215530461,54.24186194494267
2022-07-31,46.74775909213378,39.65076257057975,53.97443313514594
2022-08-07,46.05186562967339,39.00115247404781,53.21356647562534
2022-08-14,44.40924229160173,37.80005850437374,51.67235573461888
2022-08-21,42.82413583175312,36.06491552920932,49.34731893482035
2022-08-28,42.36604817527161,35.11683108030768,49.69117810386814
2022-09-04,42.43922312954589,35.243616722323786,49.618680863997525
2022-09-11,41.59268835612522,34.652167277210566,48.83776567893927
2022-09-18,39.80003747683477,32.516821290534345,46.36088333039531
2022-09-25,38.88289571712166,32.42553471008418,46.13667326418481
2022-10-02,40.142944466350926,33.270988270881624,46.85337566882936
2022-10-09,42.25488325402961,35.20159925056018,49.932509641091855
2022-10-16,42.559187457608566,35.87918414599229,50.087315027502335
2022-10-23,40.54109160106196,33.0985828881492,47.78868058496164
2022-10-30,39.032500514070506,31.656908460432188,46.10037266707714
2022-11-06,41.109711571834666,33.829527545557205,47.69153976395764
2022-11-13,46.14162627168264,39.12357721813832,53.00879748573506
2022-11-20,50.01169742210069,42.78571376003006,56.61013848049232
2022-11-27,49.74247996145994,42.40987328850323,56.91925716579468
2022-12-04,47.19961955688532,40.52925528292667,54.160751977233005
2022-12-11,47.24165151463631,39.79961176089488,54.00666627877959
2022-12-18,52.16690635213804,45.39111977776696,58.92759572576036
2022-12-25,58.87034982303484,51.67278614570365,65.5132877712053
2023-01-01,62.106850172516886,55.02296634056936,69.67868433205962
2023-01-02,62.11226543205657,55.19667273319993,69.18731721567734
2023-01-03,62.00630215817719,54.83957877686896,69.0422166231377
2023-01-04,61.79632016745138,55.00653520635995,68.71459842858852
2023-01-05,61.49190365278383,54.71038093377252,68.71871832015101
2023-01-06,61.10458829715695,54.16983048065735,67.83406482180551
2023-01-07,60.64754127097053,53.21466571464549,67.67560325389928
2023-01-08,60.135203137454,53.40553310286165,67.37896094055162
2023-01-09,59.58290165054476,52.474275024497615,67.08522452831386
2023-01-10,59.0064481078705,51.82835247417502,65.78927742897423
2023-01-11,58.42172730071664,51.538182991731226,65.03740091701623
2023-01-12,57.84429217428912,50.59237224001509,64.61379423418758
2023-01-13,57.28897407509279,50.2711089312463,63.73270352767691
2023-01-14,56.769518926173504,49.46601630263749,63.87514715864659
2023-01-15,56.29825885235969,49.24073006930824,63.00635998933983
2023-01-16,55.885827701160736,48.74396759502785,63.24650821948922
